Instance Name, CC2 Result, CLEVER Result, Reve Result
./multLibs/EQ_pos2/1 , equiv; 0.400000, timeout; 300.000000, not equiv; 0.030000
./multLibs/EQ_pos2/10 , equiv; 5.440000, timeout; 300.000000, not equiv; 54.090000
./multLibs/EQ_pos2/11 , equiv; 6.730000, timeout; 300.000000, not equiv; 123.890000
./multLibs/EQ_pos2/12 , equiv; 8.330000, timeout; 300.000000, timeout; 300.000000
./multLibs/EQ_pos2/13 , equiv; 9.970000, timeout; 300.000000, unknown; 163.590000
./multLibs/EQ_pos2/14 , equiv; 12.060000, timeout; 300.000000, unknown; 213.090000
./multLibs/EQ_pos2/15 , equiv; 14.010000, timeout; 300.000000, timeout; 300.000000
./multLibs/EQ_pos2/2 , equiv; 0.510000, timeout; 300.000000, not equiv; 0.060000
./multLibs/EQ_pos2/3 , equiv; 0.780000, timeout; 300.000000, not equiv; 0.140000
./multLibs/EQ_pos2/4 , equiv; 1.070000, timeout; 300.000000, not equiv; 0.330000
./multLibs/EQ_pos2/5 , equiv; 1.460000, timeout; 300.000000, not equiv; 0.800000
./multLibs/EQ_pos2/6 , equiv; 1.950000, timeout; 300.000000, not equiv; 1.900000
./multLibs/EQ_pos2/7 , equiv; 2.620000, timeout; 300.000000, not equiv; 4.590000
./multLibs/EQ_pos2/8 , equiv; 3.400000, timeout; 300.000000, not equiv; 10.420000
./multLibs/EQ_pos2/9 , equiv; 4.330000, timeout; 300.000000, not equiv; 23.820000
./multLibs/EQ_pos3/1 , equiv; 1.300000, equiv; 0.280000, equiv; 0.030000
./multLibs/EQ_pos3/10 , equiv; 2.400000, equiv; 1.080000, equiv; 111.910000
./multLibs/EQ_pos3/11 , equiv; 2.900000, equiv; 2.080000, timeout; 300.000000
./multLibs/EQ_pos3/12 , equiv; 3.470000, equiv; 4.590000, timeout; 300.000000
./multLibs/EQ_pos3/13 , equiv; 4.170000, equiv; 10.450000, timeout; 300.000000
./multLibs/EQ_pos3/14 , equiv; 4.970000, equiv; 24.410000, timeout; 300.000000
./multLibs/EQ_pos3/15 , equiv; 5.790000, equiv; 59.470000, timeout; 300.000000
./multLibs/EQ_pos3/2 , equiv; 0.450000, equiv; 0.310000, equiv; 0.030000
./multLibs/EQ_pos3/3 , equiv; 0.550000, equiv; 0.300000, equiv; 0.040000
./multLibs/EQ_pos3/4 , equiv; 0.660000, equiv; 0.310000, equiv; 0.070000
./multLibs/EQ_pos3/5 , equiv; 0.830000, equiv; 0.350000, equiv; 0.180000
./multLibs/EQ_pos3/6 , equiv; 1.030000, equiv; 0.380000, equiv; 0.550000
./multLibs/EQ_pos3/7 , equiv; 1.290000, equiv; 0.430000, equiv; 1.730000
./multLibs/EQ_pos3/8 , equiv; 1.590000, equiv; 0.510000, equiv; 6.530000
./multLibs/EQ_pos3/9 , equiv; 1.950000, equiv; 0.680000, equiv; 26.040000
./multLibs/EXTRAS_ultra_prime_sum/1 , equiv; 89.930000, timeout; 300.000000, unknown; 0.170000
./multLibs/EXTRAS_ultra_prime_sum/10 , timeout; 300.000000, timeout; 300.000000, unknown; 27.770000
./multLibs/EXTRAS_ultra_prime_sum/11 , timeout; 300.000000, timeout; 300.000000, unknown; 12.590000
./multLibs/EXTRAS_ultra_prime_sum/12 , timeout; 300.000000, timeout; 300.000000, unknown; 51.710000
./multLibs/EXTRAS_ultra_prime_sum/13 , timeout; 300.000000, timeout; 300.000000, unknown; 37.310000
./multLibs/EXTRAS_ultra_prime_sum/14 , timeout; 300.000000, timeout; 300.000000, unknown; 97.080000
./multLibs/EXTRAS_ultra_prime_sum/15 , timeout; 300.000000, timeout; 300.000000, unknown; 29.350000
./multLibs/EXTRAS_ultra_prime_sum/2 , timeout; 300.000000, timeout; 300.000000, unknown; 0.310000
./multLibs/EXTRAS_ultra_prime_sum/3 , timeout; 300.000000, timeout; 300.000000, unknown; 0.610000
./multLibs/EXTRAS_ultra_prime_sum/4 , timeout; 300.000000, timeout; 300.000000, unknown; 1.190000
./multLibs/EXTRAS_ultra_prime_sum/5 , timeout; 300.000000, timeout; 300.000000, unknown; 2.160000
./multLibs/EXTRAS_ultra_prime_sum/6 , timeout; 300.000000, timeout; 300.000000, unknown; 4.130000
./multLibs/EXTRAS_ultra_prime_sum/7 , timeout; 300.000000, timeout; 300.000000, unknown; 6.930000
./multLibs/EXTRAS_ultra_prime_sum/8 , timeout; 300.000000, timeout; 300.000000, unknown; 7.840000
./multLibs/EXTRAS_ultra_prime_sum/9 , timeout; 300.000000, timeout; 300.000000, unknown; 6.340000
./multLibs/NEQ_LoopMult20/1 , not equiv; 2.530000, not equiv; 0.480000, not equiv; 0.180000
./multLibs/NEQ_LoopMult20/10 , not equiv; 10.990000, not equiv; 6.110000, not equiv; 18.600000
./multLibs/NEQ_LoopMult20/11 , not equiv; 20.310000, not equiv; 14.050000, not equiv; 28.820000
./multLibs/NEQ_LoopMult20/12 , not equiv; 21.730000, not equiv; 31.360000, not equiv; 44.080000
./multLibs/NEQ_LoopMult20/13 , not equiv; 22.940000, not equiv; 79.560000, not equiv; 63.690000
./multLibs/NEQ_LoopMult20/14 , not equiv; 27.680000, not equiv; 121.660000, not equiv; 95.890000
./multLibs/NEQ_LoopMult20/15 , not equiv; 29.270000, not equiv; 127.380000, not equiv; 119.850000
./multLibs/NEQ_LoopMult20/2 , not equiv; 1.500000, not equiv; 0.570000, not equiv; 0.350000
./multLibs/NEQ_LoopMult20/3 , not equiv; 1.840000, not equiv; 0.710000, not equiv; 0.980000
./multLibs/NEQ_LoopMult20/4 , not equiv; 2.170000, not equiv; 0.760000, not equiv; 1.300000
./multLibs/NEQ_LoopMult20/5 , not equiv; 2.550000, not equiv; 0.900000, not equiv; 1.700000
./multLibs/NEQ_LoopMult20/6 , not equiv; 3.070000, not equiv; 1.150000, not equiv; 2.740000
./multLibs/NEQ_LoopMult20/7 , not equiv; 3.810000, not equiv; 1.460000, not equiv; 4.220000
./multLibs/NEQ_LoopMult20/8 , not equiv; 5.030000, not equiv; 1.990000, not equiv; 7.690000
./multLibs/NEQ_LoopMult20/9 , not equiv; 7.160000, not equiv; 3.360000, not equiv; 12.020000
./multLibs/NEQ_LoopUnreach20/1 , not equiv; 0.640000, not equiv; 0.310000, not equiv; 0.030000
./multLibs/NEQ_LoopUnreach20/10 , not equiv; 7.210000, not equiv; 5.110000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/11 , not equiv; 13.930000, not equiv; 13.810000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/12 , not equiv; 17.580000, not equiv; 35.550000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/13 , not equiv; 18.830000, not equiv; 80.620000, not equiv; 0.050000
./multLibs/NEQ_LoopUnreach20/14 , not equiv; 20.260000, not equiv; 158.570000, not equiv; 0.050000
./multLibs/NEQ_LoopUnreach20/15 , not equiv; 21.830000, not equiv; 249.210000, not equiv; 0.050000
./multLibs/NEQ_LoopUnreach20/2 , not equiv; 1.020000, not equiv; 0.320000, not equiv; 0.030000
./multLibs/NEQ_LoopUnreach20/3 , not equiv; 1.140000, not equiv; 0.370000, not equiv; 0.030000
./multLibs/NEQ_LoopUnreach20/4 , not equiv; 1.330000, not equiv; 0.400000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/5 , not equiv; 1.600000, not equiv; 0.460000, not equiv; 0.030000
./multLibs/NEQ_LoopUnreach20/6 , not equiv; 1.940000, not equiv; 0.550000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/7 , not equiv; 2.420000, not equiv; 0.730000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/8 , not equiv; 3.160000, not equiv; 1.180000, not equiv; 0.040000
./multLibs/NEQ_LoopUnreach20/9 , not equiv; 4.640000, not equiv; 2.440000, not equiv; 0.040000
./multLibs/NEQ_getSign/1 , not equiv; 0.660000, not equiv; 0.300000, not equiv; 0.030000
./multLibs/NEQ_getSign/10 , not equiv; 5.010000, not equiv; 4.480000, not equiv; 0.040000
./multLibs/NEQ_getSign/11 , not equiv; 10.920000, not equiv; 11.290000, not equiv; 0.040000
./multLibs/NEQ_getSign/12 , not equiv; 11.940000, not equiv; 23.180000, not equiv; 0.040000
./multLibs/NEQ_getSign/13 , not equiv; 11.990000, not equiv; 61.460000, not equiv; 0.040000
./multLibs/NEQ_getSign/14 , not equiv; 12.180000, not equiv; 124.840000, not equiv; 0.040000
./multLibs/NEQ_getSign/15 , not equiv; 12.400000, not equiv; 250.660000, not equiv; 0.040000
./multLibs/NEQ_getSign/2 , not equiv; 0.910000, not equiv; 0.320000, not equiv; 0.030000
./multLibs/NEQ_getSign/3 , not equiv; 0.980000, not equiv; 0.380000, not equiv; 0.030000
./multLibs/NEQ_getSign/4 , not equiv; 1.060000, not equiv; 0.400000, not equiv; 0.030000
./multLibs/NEQ_getSign/5 , not equiv; 1.200000, not equiv; 0.440000, not equiv; 0.030000
./multLibs/NEQ_getSign/6 , not equiv; 1.350000, not equiv; 0.550000, not equiv; 0.030000
./multLibs/NEQ_getSign/7 , not equiv; 1.560000, not equiv; 0.650000, not equiv; 0.030000
./multLibs/NEQ_getSign/8 , not equiv; 1.930000, not equiv; 1.000000, not equiv; 0.040000
./multLibs/NEQ_getSign/9 , not equiv; 2.830000, not equiv; 1.940000, not equiv; 0.040000
